event_time,event_type,product_id,price,user_id,user_session
2022-11-01 00:00:02 UTC,view,5802432,0.32,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:00:09 UTC,cart,5844397,2.38,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:00:10 UTC,view,5837166,22.22,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:00:11 UTC,cart,5876812,3.16,564506666,186c1951-8052-4b37-adce-dd9644b1d5f7
2022-11-01 00:00:24 UTC,remove_from_cart,5826182,3.33,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:00:24 UTC,remove_from_cart,5826182,3.33,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:00:25 UTC,view,5856189,15.71,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:00:32 UTC,view,5837835,3.49,514649199,432a4e95-375c-4b40-bd36-0fc039e77580
2022-11-01 00:00:34 UTC,remove_from_cart,5870838,0.79,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:00:37 UTC,view,5870803,0.79,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:00:42 UTC,remove_from_cart,5870803,0.79,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:00:46 UTC,view,5841721,1.37,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:00:50 UTC,view,5856190,15.71,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:00:51 UTC,remove_from_cart,5710314,5.54,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
2022-11-01 00:00:55 UTC,view,5534,14.76,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:00:57 UTC,view,5674484,15.71,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:01:06 UTC,view,5649207,2.94,566273978,c2d3b5fa-445a-432e-bfa8-bea9652e3cfe
2022-11-01 00:01:07 UTC,view,5780830,7.14,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:01:09 UTC,cart,4607,0.38,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:01:11 UTC,view,5759991,15.08,391027139,8b820c4f-4cee-4407-9f6a-dc0f926959bb
2022-11-01 00:01:11 UTC,cart,4600,0.38,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:01:13 UTC,view,5807857,1.11,566280991,c9e882a2-e8fb-4607-a9f2-0e0948c16e64
2022-11-01 00:01:23 UTC,view,5837825,3.49,514649199,037e2ba9-1446-49c6-9723-dcfa7f9da3b8
2022-11-01 00:01:23 UTC,view,5745720,8.57,485066868,9eeee910-722d-495e-8335-c1e3efb00089
2022-11-01 00:01:28 UTC,cart,5837825,3.49,514649199,037e2ba9-1446-49c6-9723-dcfa7f9da3b8
2022-11-01 00:01:32 UTC,view,5882577,13.49,516158753,d5ffdffc-eae4-4a93-8b6b-924db49a42df
2022-11-01 00:01:34 UTC,cart,5837825,3.49,514649199,037e2ba9-1446-49c6-9723-dcfa7f9da3b8
2022-11-01 00:01:40 UTC,cart,5817690,0.79,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:01:53 UTC,view,5837491,5.08,514649199,e1861179-8a27-4b1c-9bfd-225093423b8f
2022-11-01 00:01:54 UTC,cart,5862929,15.81,564506666,186c1951-8052-4b37-adce-dd9644b1d5f7
2022-11-01 00:01:57 UTC,purchase,5839412,3.16,460304619,9f777569-bdf3-47e5-a3d4-dfc26beb29cb
2022-11-01 00:01:57 UTC,cart,5710314,5.54,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
2022-11-01 00:01:57 UTC,purchase,5823969,17.46,460304619,9f777569-bdf3-47e5-a3d4-dfc26beb29cb
2022-11-01 00:01:57 UTC,purchase,5810480,22.54,460304619,9f777569-bdf3-47e5-a3d4-dfc26beb29cb
2022-11-01 00:02:02 UTC,view,5780829,7.14,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:02:06 UTC,cart,5723270,1.56,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:02:15 UTC,remove_from_cart,5864286,20.16,565876667,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
2022-11-01 00:02:18 UTC,cart,30195,0.38,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:02:26 UTC,view,5587660,4.75,239732557,a245fe93-cc60-421f-b321-5c6ba8051155
2022-11-01 00:02:26 UTC,cart,5716351,0.79,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:02:35 UTC,view,5751422,10.95,429187721,65b36ebc-6538-4b2c-a077-252e1387fe81
2022-11-01 00:02:43 UTC,cart,5723264,1.56,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:02:44 UTC,view,5837411,4.76,514649199,2732fbae-8a04-4945-9920-78a29c581032
2022-11-01 00:02:47 UTC,view,5891179,57.14,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:02:52 UTC,cart,5723464,0.79,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:03:01 UTC,view,5780830,7.14,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:03:01 UTC,view,5803085,9.0,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:03:07 UTC,cart,5840033,2.38,553329724,2067216c-31b5-455d-a1cc-af0575a34ffb
2022-11-01 00:03:09 UTC,view,5671072,18.38,565552145,6790ceb9-b128-4e49-86ce-1659e16ed2b7
2022-11-01 00:03:10 UTC,cart,5851312,6.33,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
2022-11-01 00:03:14 UTC,view,5888548,3.97,429913900,2f0bff3c-252f-4fe6-afcd-5d8a6a92839a
2022-11-01 00:03:38 UTC,cart,5864286,20.16,565876667,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
2022-11-01 00:03:39 UTC,view,5883844,25.71,445896396,b9052fb9-7da8-4df8-a1da-eae051cd8e9c
2022-11-01 00:03:44 UTC,cart,5674484,15.71,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:03:46 UTC,remove_from_cart,5851312,6.33,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
2022-11-01 00:03:46 UTC,view,5856190,15.71,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:03:54 UTC,view,5856189,15.71,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:04:00 UTC,cart,5815662,0.92,485066868,9eeee910-722d-495e-8335-c1e3efb00089
2022-11-01 00:04:04 UTC,view,5759382,4.44,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:04:21 UTC,view,5829502,13.75,445896396,b9052fb9-7da8-4df8-a1da-eae051cd8e9c
2022-11-01 00:04:29 UTC,view,5864480,29.21,565876667,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
2022-11-01 00:04:33 UTC,purchase,24380,5.24,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,26765,7.16,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5573498,4.29,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5586154,3.17,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5739918,8.73,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5766980,1.98,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5767494,2.14,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5775813,1.98,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5775814,1.98,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5881443,7.78,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,5884031,3.97,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:33 UTC,purchase,9169,4.76,564451209,861ab2f1-b2e5-886f-a93b-5b067eff081f
2022-11-01 00:04:46 UTC,cart,5549786,3.0,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
2022-11-01 00:04:48 UTC,view,5763438,9.37,542350069,e7890f88-28e5-4104-a4c8-f72e8c114f63
2022-11-01 00:04:51 UTC,view,5861591,2.22,534488348,25360ead-b337-47b1-a61d-e684a8491179
2022-11-01 00:04:51 UTC,view,5763440,9.37,542350069,1f2f220e-8988-4553-808a-524217633522
2022-11-01 00:04:59 UTC,remove_from_cart,5838202,3.49,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
2022-11-01 00:04:59 UTC,view,5870458,10.32,445896396,b9052fb9-7da8-4df8-a1da-eae051cd8e9c
2022-11-01 00:05:00 UTC,remove_from_cart,5838192,3.49,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
2022-11-01 00:05:02 UTC,view,5896424,32.54,562076640,09fafd6c-6c99-46b1-834f-33527f4de241
2022-11-01 00:05:06 UTC,view,5838169,3.49,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
2022-11-01 00:05:17 UTC,view,5625247,98.4,424460109,1f21a6e7-5d75-4c77-adcc-1d47d3b16e15
2022-11-01 00:05:30 UTC,view,5885630,31.35,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:05:44 UTC,remove_from_cart,5838169,3.49,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
2022-11-01 00:05:49 UTC,view,5864544,19.05,565876667,cf5d7069-7465-4ec5-a9be-c911bc1b9f95
2022-11-01 00:05:54 UTC,remove_from_cart,5838150,3.49,514649199,dd20e3bf-021f-4633-a9c7-18b6158b2006
2022-11-01 00:05:55 UTC,view,5857967,6.44,391027139,8b820c4f-4cee-4407-9f6a-dc0f926959bb
2022-11-01 00:05:58 UTC,view,38005,10.13,566273978,c2d3b5fa-445a-432e-bfa8-bea9652e3cfe
2022-11-01 00:06:11 UTC,view,5549786,3.0,566239468,3ad69360-e328-454a-b1f8-0e0901e1e344
2022-11-01 00:06:22 UTC,remove_from_cart,5826980,3.95,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:06:22 UTC,remove_from_cart,5826980,3.95,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:06:24 UTC,remove_from_cart,5766772,4.13,556138645,57ed222e-a54a-4907-9944-5a875c2d7f4f
2022-11-01 00:06:34 UTC,view,5863097,0.63,429904458,33bd95b0-7be4-4b05-8e7a-96225ad6873b
