event_time,event_type,product_id,price,user_id,user_session
2023-02-01 00:24:44 UTC,view,5731119,1.89,466169644,689b0b0e-e11d-4974-ac13-75e8afb6ad17
2023-02-01 00:24:46 UTC,view,5751174,9.37,608825344,a9de2333-0036-4511-aeb5-c66a113f9983
2023-02-01 00:24:50 UTC,cart,5711120,6.03,608825093,0ac7872a-9695-452c-abc1-fef4c6193e71
2023-02-01 00:24:52 UTC,view,5899966,9.52,608825318,744560b2-c04c-459b-b8af-e5edb4633ea4
2023-02-01 00:24:54 UTC,view,5687151,1.9,466169644,689b0b0e-e11d-4974-ac13-75e8afb6ad17
2023-02-01 00:24:56 UTC,cart,5724293,2.48,558432692,0065215b-de9e-485d-82b7-969e62d691c8
2023-02-01 00:24:57 UTC,view,5803084,17.3,608825271,f4320039-e518-432b-98fe-ce13e95dd835
2023-02-01 00:24:58 UTC,view,5899953,2.86,608825318,744560b2-c04c-459b-b8af-e5edb4633ea4
2023-02-01 00:25:00 UTC,view,5878900,1.27,608306625,fe26c378-86d6-4b03-aa3d-702d2c012371
2023-02-01 00:25:02 UTC,view,5724232,18.25,489186893,0f766e70-55a4-45bf-978c-058f24ca53b8
2023-02-01 00:25:03 UTC,view,5904530,3.33,585409344,299e0df4-cce9-47db-a9be-46437fda3136
2023-02-01 00:25:04 UTC,view,5857896,2.78,559641590,5c7eb234-0d0f-42c4-a52a-2d8feba50451
2023-02-01 00:25:05 UTC,view,5687151,1.9,466169644,689b0b0e-e11d-4974-ac13-75e8afb6ad17
2023-02-01 00:25:19 UTC,view,5678032,5.4,559641590,5c7eb234-0d0f-42c4-a52a-2d8feba50451
